credit_score,annual_income,loan_amount,loan_term_months,employment_status,property_ownership,debt_to_income_ratio,num_dependents,monthly_income,estimated_monthly_payment,total_dti,loan_eligibility
476,47210,38958,120,Employed,Rent,0.2702395978773213,3,3934.17,472.67,0.3904,0
832,85937,3945,84,Employed,Own,0.4018891564742568,2,7161.42,61.49,0.4105,1
525,64992,48002,12,Retired,Rent,0.5708879830667861,2,5416.0,4175.62,1.3419,0
417,128468,31608,60,Employed,Own,0.5623492775925845,4,10705.67,640.9,0.6222,0
742,136297,15172,12,Retired,Rent,0.21736960098879,2,11358.08,1319.79,0.3336,1
659,172661,34717,24,Employed,Mortgage,0.537261372893565,3,14388.42,1570.16,0.6464,0
672,190593,33439,120,Employed,Own,0.1098583717336133,1,15882.75,405.71,0.1354,1
361,172492,21399,60,Employed,Rent,0.2821438479253904,4,14374.33,433.89,0.3123,0
448,145266,40490,24,Self-employed,Own,0.012710271848142,1,12105.5,1831.25,0.164,0
782,102645,18162,36,Self-employed,Own,0.5070905131081603,2,8553.75,569.13,0.5736,1
848,178645,33867,60,Unemployed,Mortgage,0.4338545557256403,5,14887.08,686.7,0.48,1
304,153509,21970,36,Employed,Own,0.4674060761216351,1,12792.42,688.46,0.5212,0
551,147337,47165,120,Self-employed,Rent,0.10875452869625,1,12278.08,572.24,0.1554,0
302,148169,8674,120,Unemployed,Rent,0.564768893426574,1,12347.42,105.24,0.5733,0
690,66322,38199,36,Employed,Mortgage,0.4841196485808501,0,5526.83,1197.02,0.7007,0
596,87931,22842,120,Employed,Own,0.5695155081811767,3,7327.58,277.14,0.6073,0
487,85699,15111,60,Employed,Mortgage,0.2398046071928786,3,7141.58,306.4,0.2827,0
656,65106,6825,120,Employed,Rent,0.2508154831088975,0,5425.5,82.81,0.2661,1
589,45682,5065,12,Employed,Mortgage,0.2812296439578182,1,3806.83,440.6,0.397,0
747,75140,39564,120,Employed,Own,0.4407182146935773,3,6261.67,480.02,0.5174,1
406,142829,37505,12,Retired,Own,0.1003864318354417,5,11902.42,3262.5,0.3745,0
730,65472,13619,60,Employed,Own,0.5613691785569015,0,5456.0,276.14,0.612,0
413,147962,25874,36,Employed,Rent,0.1410186662959053,0,12330.17,810.8,0.2068,0
617,172372,12055,24,Unemployed,Own,0.5432239510624434,5,14364.33,545.21,0.5812,0
449,133071,22278,84,Self-employed,Mortgage,0.4589540647963438,0,11089.25,347.23,0.4903,0
429,118761,19814,12,Self-employed,Own,0.0075776236012411,0,9896.75,1723.59,0.1817,0
601,26232,29061,60,Employed,Own,0.4096392098662566,0,2186.0,589.25,0.6792,0
325,104990,40309,12,Employed,Rent,0.2949713422179718,5,8749.17,3506.42,0.6957,0
308,134497,15262,84,Self-employed,Own,0.4232710769658034,2,11208.08,237.88,0.4445,0
434,135442,49246,120,Employed,Mortgage,0.5646532173848902,1,11286.83,597.49,0.6176,0
552,115488,22427,84,Unemployed,Rent,0.5368537201264068,3,9624.0,349.55,0.5732,0
389,148147,28802,24,Employed,Mortgage,0.5294256446147916,4,12345.58,1302.64,0.6349,0
474,25037,18923,36,Unemployed,Mortgage,0.4523022394938766,4,2086.42,592.98,0.7365,0
421,94462,7943,24,Employed,Mortgage,0.0491210589778422,3,7871.83,359.24,0.0948,0
603,160358,13163,120,Employed,Mortgage,0.4872814250705102,1,13363.17,159.7,0.4992,0
328,139668,16551,24,Self-employed,Mortgage,0.2053178474420195,0,11639.0,748.56,0.2696,0
351,130071,42413,36,Unemployed,Mortgage,0.5744239216586056,5,10839.25,1329.07,0.697,0
352,26797,46267,24,Employed,Rent,0.2372933994992087,0,2233.08,2092.53,1.1744,0
555,117100,10844,36,Employed,Rent,0.1265300915893918,2,9758.33,339.81,0.1614,0
783,148541,29501,24,Self-employed,Mortgage,0.0165322124713649,1,12378.42,1334.25,0.1243,1
533,196272,39455,36,Retired,Own,0.365083454397885,3,16356.0,1236.38,0.4407,0
534,137483,18547,60,Employed,Rent,0.1893883023543728,5,11456.92,376.07,0.2222,0
347,98287,13649,84,Self-employed,Own,0.1649715672447406,1,8190.58,212.74,0.1909,0
778,116470,1430,12,Employed,Own,0.2150885904489007,4,9705.83,124.39,0.2279,1
751,185434,24795,24,Employed,Mortgage,0.0590938032048779,3,15452.83,1121.41,0.1317,1
552,36679,18104,36,Self-employed,Rent,0.4218654991688733,2,3056.58,567.31,0.6075,0
839,171903,23643,84,Employed,Own,0.5950580799317416,0,14325.25,368.5,0.6208,0
546,141948,7925,84,Unemployed,Rent,0.3480333620571296,0,11829.0,123.52,0.3585,0
680,121772,45623,36,Employed,Rent,0.3891594016368706,5,10147.67,1429.66,0.53,1
544,89782,28004,12,Self-employed,Mortgage,0.4041440460371471,1,7481.83,2436.02,0.7297,0
424,23332,24561,12,Employed,Own,0.3393105290837568,2,1944.33,2136.52,1.4382,0
695,191095,38985,120,Self-employed,Mortgage,0.1403967642908372,1,15924.58,473.0,0.1701,1
500,177093,18887,12,Retired,Mortgage,0.2641113938704614,2,14757.75,1642.95,0.3754,0
826,127676,38809,36,Self-employed,Mortgage,0.275580786812293,3,10639.67,1216.13,0.3899,1
558,106871,32600,60,Employed,Own,0.1112627956323234,5,8905.92,661.01,0.1855,0
475,150947,12963,24,Self-employed,Mortgage,0.3369205760489362,0,12578.92,586.28,0.3835,0
598,138049,22522,12,Employed,Rent,0.3769047079675029,3,11504.08,1959.15,0.5472,0
600,160287,32844,120,Employed,Own,0.541162738116431,2,13357.25,398.49,0.571,0
360,166136,6530,120,Employed,Mortgage,0.559553665890202,5,13844.67,79.23,0.5653,0
396,60546,9200,120,Employed,Own,0.2814298403375342,5,5045.5,111.62,0.3036,0
614,140098,12299,60,Retired,Own,0.5672061651964034,2,11674.83,249.38,0.5886,0
608,126407,24343,120,Employed,Rent,0.0287389593930885,2,10533.92,295.35,0.0568,0
342,58995,34995,60,Employed,Mortgage,0.4880001218464133,2,4916.25,709.57,0.6323,0
384,194908,22325,60,Employed,Own,0.2529503877380762,4,16242.33,452.67,0.2808,0
630,135451,43643,24,Employed,Rent,0.2540976590879075,1,11287.58,1973.85,0.429,0
447,115121,18396,24,Employed,Mortgage,0.3783144541886627,0,9593.42,832.0,0.465,0
735,190300,31206,12,Employed,Rent,0.3274201866665726,0,15858.33,2714.56,0.4986,1
653,62302,45229,24,Self-employed,Mortgage,0.5965384887483889,2,5191.83,2045.59,0.9905,0
842,177052,2374,120,Employed,Mortgage,0.4537335835484495,1,14754.33,28.8,0.4557,1
758,58372,48551,36,Employed,Rent,0.08597358243379,4,4864.33,1521.41,0.3987,1
751,157197,25657,120,Self-employed,Own,0.2785170823373629,1,13099.75,311.29,0.3023,1
318,127977,25542,60,Employed,Rent,0.1770052809366113,3,10664.75,517.9,0.2256,0
556,130727,48399,84,Employed,Mortgage,0.0361567211075595,0,10893.92,754.36,0.1054,0
697,169441,34088,24,Employed,Own,0.5350159332851625,0,14120.08,1541.71,0.6442,0
535,102024,35886,12,Employed,Rent,0.3481876093010725,4,8502.0,3121.67,0.7154,0
634,88115,23432,84,Unemployed,Mortgage,0.5494428009940989,2,7342.92,365.22,0.5992,0
646,95190,16113,60,Employed,Own,0.4960063160924911,4,7932.5,326.71,0.5372,0
317,53566,26839,84,Employed,Mortgage,0.3475322813912049,5,4463.83,418.32,0.4412,0
412,102489,46844,12,Employed,Own,0.1678699632743218,0,8540.75,4074.89,0.645,0
354,188211,1784,60,Unemployed,Mortgage,0.3210795305015931,4,15684.25,36.17,0.3234,0
595,29159,32342,24,Employed,Rent,0.2099290575350244,1,2429.92,1462.74,0.8119,0
527,120252,46617,84,Self-employed,Rent,0.4096388472888164,1,10021.0,726.58,0.4821,0
542,175469,33847,12,Employed,Rent,0.3643564890620427,5,14622.42,2944.3,0.5657,0
799,154782,35546,36,Self-employed,Own,0.3821133944538184,3,12898.5,1113.88,0.4685,1
612,149681,38459,60,Retired,Mortgage,0.0140377983384636,5,12473.42,779.81,0.0766,0
543,172855,7163,120,Employed,Mortgage,0.1806591598029577,0,14404.58,86.91,0.1867,0
826,106047,37023,36,Employed,Mortgage,0.4644020247308157,1,8837.25,1160.17,0.5957,1
618,141508,32852,24,Unemployed,Rent,0.5416556602572056,3,11792.33,1485.81,0.6677,0
683,103223,29683,120,Employed,Own,0.1513310776719845,4,8601.92,360.14,0.1932,1
641,135082,33409,84,Employed,Mortgage,0.1249025801315836,2,11256.83,520.72,0.1712,0
357,110571,22263,12,Retired,Own,0.2723811251564525,5,9214.25,1936.62,0.4826,0
483,83868,20414,60,Employed,Mortgage,0.4714175345689146,1,6989.0,413.92,0.5306,0
707,187824,45723,120,Self-employed,Rent,0.3164694431249475,2,15652.0,554.75,0.3519,1
728,110669,31116,12,Employed,Rent,0.2807120804258083,4,9222.42,2706.73,0.5742,1
312,140149,49192,36,Self-employed,Own,0.5326831259072464,0,11679.08,1541.5,0.6647,0
435,65098,49569,60,Employed,Rent,0.3800643870486037,1,5424.83,1005.08,0.5653,0
806,169073,46580,24,Self-employed,Mortgage,0.3142758880935896,2,14089.42,2106.69,0.4638,1
546,116362,28469,12,Employed,Own,0.0268877564868798,4,9696.83,2476.47,0.2823,0
356,32954,43708,12,Retired,Rent,0.2143581018782382,3,2746.17,3802.09,1.5989,0
346,138012,13788,24,Self-employed,Rent,0.021058580959843,2,11501.0,623.59,0.0753,0
505,153436,18535,120,Employed,Rent,0.4597919287824537,1,12786.33,224.88,0.4774,0
464,107443,24800,36,Employed,Rent,0.200725154026025,0,8953.58,777.14,0.2875,0
538,148478,27075,120,Employed,Rent,0.0060778790166627,2,12373.17,328.49,0.0326,0
695,57957,45578,60,Self-employed,Rent,0.4709198785395169,0,4829.75,924.16,0.6623,0
657,134049,27356,36,Employed,Mortgage,0.2801306153502357,0,11170.75,857.24,0.3569,1
590,107568,35646,36,Employed,Own,0.2394555762733126,2,8964.0,1117.02,0.3641,0
819,173680,6350,24,Employed,Rent,0.0938624072041639,2,14473.33,287.19,0.1137,1
358,94587,44468,84,Employed,Rent,0.1507010937927377,3,7882.25,693.09,0.2386,0
816,91677,4265,60,Employed,Rent,0.5289197901290935,1,7639.75,86.48,0.5402,1
402,190772,5827,36,Unemployed,Rent,0.0142241589658947,5,15897.67,182.6,0.0257,0
356,83293,29347,60,Retired,Rent,0.1040139555139909,5,6941.08,595.05,0.1897,0
356,32587,13086,120,Self-employed,Rent,0.5662297543452882,4,2715.58,158.77,0.6247,0
806,62706,15277,12,Self-employed,Own,0.3344809024389982,3,5225.5,1328.92,0.5888,1
571,157848,24362,36,Employed,Rent,0.4344935465199842,3,13154.0,763.42,0.4925,0
328,59676,18767,84,Employed,Mortgage,0.5979759184650062,3,4973.0,292.51,0.6568,0
836,111312,2618,36,Employed,Own,0.3823728181074248,4,9276.0,82.04,0.3912,1
301,47028,20139,120,Retired,Mortgage,0.495065907623506,1,3919.0,244.34,0.5574,0
659,63901,22785,120,Unemployed,Own,0.5313045918632135,4,5325.08,276.44,0.5832,1
386,29227,32187,12,Self-employed,Rent,0.2965903830394168,5,2435.58,2799.9,1.4462,0
478,74457,19813,12,Employed,Rent,0.1630798887849015,1,6204.75,1723.5,0.4409,0
731,178020,20983,36,Employed,Rent,0.062493059791596,0,14835.0,657.53,0.1068,1
376,25753,46018,60,Self-employed,Rent,0.0738312752231167,4,2146.08,933.08,0.5086,0
816,167773,14654,120,Employed,Mortgage,0.2527386362742354,5,13981.08,177.79,0.2655,1
676,131395,47777,60,Unemployed,Rent,0.0026813920119426,4,10949.58,968.75,0.0912,1
416,178664,46021,36,Self-employed,Rent,0.0933208914460025,1,14888.67,1442.13,0.1902,0
320,172010,13207,60,Unemployed,Rent,0.0045112562610873,5,14334.17,267.79,0.0232,0
356,141629,16865,60,Unemployed,Own,0.3870208577563805,5,11802.42,341.96,0.416,0
756,112564,44238,36,Employed,Rent,0.0054960672643467,5,9380.33,1386.26,0.1533,1
404,46548,16332,36,Employed,Mortgage,0.4002021195775204,5,3879.0,511.79,0.5321,0
388,96764,3238,84,Employed,Rent,0.0170498085881773,2,8063.67,50.47,0.0233,0
743,148652,26820,120,Unemployed,Own,0.3863078572677705,1,12387.67,325.4,0.4126,1
505,116770,27738,12,Employed,Rent,0.2691003791730509,5,9730.83,2412.89,0.5171,0
511,150182,13978,24,Self-employed,Rent,0.1718274214417733,3,12515.17,632.19,0.2223,0
542,154424,12776,60,Self-employed,Rent,0.1287603718409656,3,12868.67,259.05,0.1489,0
685,129601,29501,36,Employed,Rent,0.0301686569816385,0,10800.08,924.45,0.1158,1
755,119228,22432,12,Employed,Rent,0.5021298592583214,4,9935.67,1951.32,0.6985,0
780,137942,2074,12,Employed,Rent,0.3023296829602475,3,11495.17,180.41,0.318,1
664,172068,13952,120,Employed,Rent,0.1313662918559876,2,14339.0,169.28,0.1432,1
720,72784,48708,12,Unemployed,Mortgage,0.5603638281522176,3,6065.33,4237.03,1.2589,0
620,169089,21009,84,Unemployed,Own,0.4059362891030042,3,14090.75,327.45,0.4292,0
303,36242,4668,12,Employed,Rent,0.2250234864648021,2,3020.17,406.06,0.3595,0
480,63833,39635,60,Employed,Rent,0.2165886464084997,3,5319.42,803.65,0.3677,0
604,156248,40802,24,Employed,Rent,0.4343628104951059,5,13020.67,1845.36,0.5761,0
643,125707,3050,120,Employed,Rent,0.2502904465739323,2,10475.58,37.0,0.2538,0
322,189774,49057,12,Employed,Own,0.1635947153379187,3,15814.5,4267.39,0.4334,0
748,57284,26062,60,Self-employed,Own,0.3396182274633846,3,4773.67,528.44,0.4503,1
433,161117,22746,60,Employed,Mortgage,0.4468403264842903,3,13426.42,461.21,0.4812,0
588,59991,43983,60,Retired,Rent,0.2337774247880256,3,4999.25,891.82,0.4122,0
711,144097,40151,120,Unemployed,Own,0.0920714804264356,5,12008.08,487.14,0.1326,1
317,48067,18833,60,Employed,Rent,0.585855513736483,2,4005.58,381.87,0.6812,0
743,185703,48462,120,Employed,Mortgage,0.2658608961525048,5,15475.25,587.98,0.3039,1
475,65871,12542,24,Employed,Mortgage,0.3157368987456181,3,5489.25,567.24,0.4191,0
667,68312,3026,24,Employed,Rent,0.5434777452654395,4,5692.67,136.86,0.5675,1
375,165080,9192,84,Employed,Rent,0.3739024203068993,5,13756.67,143.27,0.3843,0
602,69181,44989,12,Employed,Rent,0.2866549705049404,1,5765.08,3913.52,0.9655,0
655,142503,26101,120,Employed,Mortgage,0.4877582788775527,3,11875.25,316.68,0.5144,1
368,96413,38711,84,Retired,Own,0.1674818452900869,0,8034.42,603.36,0.2426,0
709,81881,36883,36,Employed,Own,0.1446862095737673,3,6823.42,1155.78,0.3141,1
323,50539,16283,12,Unemployed,Mortgage,0.3872641267199293,2,4211.58,1416.43,0.7236,0
550,172336,25506,84,Self-employed,Rent,0.5019841342619152,1,14361.33,397.54,0.5297,0
491,156526,34923,36,Employed,Rent,0.3099659440299185,4,13043.83,1094.36,0.3939,0
817,185969,14997,120,Employed,Own,0.1696989332801703,1,15497.42,181.95,0.1814,1
322,21340,5217,84,Employed,Mortgage,0.164706549393562,3,1778.33,81.31,0.2104,0
725,159488,11231,84,Unemployed,Rent,0.0255881351183688,5,13290.67,175.05,0.0388,1
630,64233,41201,84,Employed,Own,0.4744631266056646,4,5352.75,642.17,0.5944,0
830,164174,7901,84,Employed,Own,0.4030053196138448,3,13681.17,123.15,0.412,1
776,169217,43388,12,Employed,Rent,0.4282636676218527,2,14101.42,3774.25,0.6959,0
647,125001,49121,120,Self-employed,Mortgage,0.5888501382024423,2,10416.75,595.97,0.6461,0
777,88026,25709,60,Employed,Mortgage,0.0203233680035616,1,7335.5,521.29,0.0914,1
518,70633,19677,36,Employed,Rent,0.3053492920466737,2,5886.08,616.61,0.4101,0
737,88340,2908,60,Unemployed,Mortgage,0.4894933815478104,3,7361.67,58.96,0.4975,1
556,142763,21998,24,Retired,Rent,0.587779675338491,5,11896.92,994.91,0.6714,0
312,139605,11690,36,Employed,Own,0.3625812052481195,4,11633.75,366.32,0.3941,0
302,74477,21880,60,Employed,Own,0.4794060258592433,2,6206.42,443.65,0.5509,0
765,142322,13641,12,Self-employed,Rent,0.0214006967000524,2,11860.17,1186.61,0.1215,1
775,161065,3052,12,Retired,Rent,0.5651275681263535,2,13422.08,265.49,0.5849,1
551,98084,44223,24,Employed,Mortgage,0.5033468806599191,2,8173.67,2000.09,0.748,0
392,150096,18113,120,Employed,Mortgage,0.2324863975854756,5,12508.0,219.76,0.2501,0
757,137831,27841,24,Self-employed,Rent,0.4490285800804755,3,11485.92,1259.17,0.5587,1
412,199426,37447,84,Employed,Mortgage,0.2281237009572247,2,16618.83,583.66,0.2632,0
834,85638,49002,36,Employed,Own,0.3095486338448576,0,7136.5,1535.54,0.5247,1
361,42733,1204,12,Employed,Own,0.470071960966503,1,3561.08,104.73,0.4995,0
784,166669,41070,36,Employed,Rent,0.212686811082672,3,13889.08,1286.98,0.3053,1
597,187474,45386,120,Employed,Rent,0.3009333910986882,4,15622.83,550.66,0.3362,0
656,60495,17781,60,Employed,Rent,0.0244896669649294,3,5041.25,360.53,0.096,1
476,55578,12728,36,Self-employed,Rent,0.1633947840948297,4,4631.5,398.85,0.2495,0
795,106785,43211,120,Unemployed,Rent,0.2768324795591753,5,8898.75,524.27,0.3357,1
801,114012,33630,24,Unemployed,Rent,0.2909381150586057,4,9501.0,1520.99,0.451,1
529,108565,15789,24,Self-employed,Own,0.3669385360487532,1,9047.08,714.09,0.4459,0
499,154762,31637,84,Employed,Rent,0.3936749805591079,4,12896.83,493.1,0.4319,0
567,170979,13846,12,Employed,Mortgage,0.4349360215761623,2,14248.25,1204.44,0.5195,0
646,88677,36846,60,Employed,Mortgage,0.1583673361929705,2,7389.75,747.1,0.2595,0
628,26535,45866,36,Self-employed,Own,0.5177502159924674,5,2211.25,1437.27,1.1677,0
808,186174,39679,36,Unemployed,Rent,0.0223253836676678,0,15514.5,1243.4,0.1025,1
828,58439,48481,12,Employed,Own,0.3911166318999901,3,4869.92,4217.29,1.2571,0
484,40885,38273,12,Employed,Rent,0.1794788375144879,1,3407.08,3329.31,1.1567,0
396,110187,4752,36,Employed,Rent,0.5125605093673581,4,9182.25,148.91,0.5288,0
472,88876,22525,84,Self-employed,Own,0.348616146285713,2,7406.33,351.08,0.396,0
799,90550,26087,60,Employed,Rent,0.2339143634445968,4,7545.83,528.95,0.304,1
787,88974,43186,84,Retired,Own,0.3541156869548564,1,7414.5,673.11,0.4449,1
517,179932,11598,60,Employed,Mortgage,0.1040183634093432,3,14994.33,235.17,0.1197,0
669,73092,2331,60,Employed,Rent,0.4354495353588334,0,6091.0,47.26,0.4432,1
648,155295,4407,84,Retired,Mortgage,0.4530680328150326,5,12941.25,68.69,0.4584,0
841,161332,27638,84,Retired,Own,0.2829354691664107,5,13444.33,430.77,0.315,1
700,113497,8701,120,Self-employed,Mortgage,0.5743516055711531,4,9458.08,105.57,0.5855,1
411,83461,46527,24,Retired,Own,0.590287828281161,5,6955.08,2104.29,0.8928,0
309,34436,18928,24,Retired,Own,0.4609471749335513,1,2869.67,856.06,0.7593,0
530,135632,38034,120,Self-employed,Rent,0.098437124792732,4,11302.67,461.46,0.1393,0
358,93303,3271,60,Employed,Mortgage,0.4558575442418414,1,7775.25,66.32,0.4644,0
823,140039,10374,120,Unemployed,Rent,0.4836895350060105,4,11669.92,125.87,0.4945,1
450,70772,10067,84,Unemployed,Rent,0.504101963099911,0,5897.67,156.91,0.5307,0
784,83602,17190,120,Self-employed,Own,0.2362383874856514,3,6966.83,208.56,0.2662,1
729,59917,27533,36,Self-employed,Rent,0.3072546620128093,2,4993.08,862.78,0.48,1
308,114125,11501,36,Self-employed,Mortgage,0.5010187988439889,0,9510.42,360.4,0.5389,0
565,193127,49202,60,Employed,Own,0.3125104930789434,3,16093.92,997.64,0.3745,0
352,48887,13300,84,Self-employed,Rent,0.1159198686633204,5,4073.92,207.3,0.1668,0
410,129904,22536,12,Employed,Mortgage,0.5983632664331321,1,10825.33,1960.37,0.7795,0
733,161581,37255,84,Employed,Rent,0.409215488682218,4,13465.08,580.66,0.4523,1
554,170560,22928,12,Self-employed,Rent,0.182328752103196,5,14213.33,1994.47,0.3227,0
459,39215,36424,24,Unemployed,Own,0.1438802465526992,2,3267.92,1647.36,0.648,0
704,154479,1037,24,Unemployed,Rent,0.1714122091996188,4,12873.25,46.9,0.1751,1
821,180865,17482,120,Self-employed,Own,0.2669905826291687,2,15072.08,212.1,0.2811,1
489,155542,43043,84,Self-employed,Own,0.3720959221849199,5,12961.83,670.88,0.4239,0
781,55628,41891,12,Unemployed,Rent,0.5413669166228026,1,4635.67,3644.03,1.3275,0
555,108685,22550,36,Employed,Own,0.2384275809852024,2,9057.08,706.64,0.3164,0
555,193143,37263,36,Employed,Mortgage,0.5467649654102191,1,16095.25,1167.69,0.6193,0
769,113256,23400,120,Employed,Rent,0.2507824675564247,0,9438.0,283.91,0.2809,1
574,120679,20413,120,Employed,Own,0.5685908343463193,0,10056.58,247.67,0.5932,0
404,138759,23627,36,Employed,Mortgage,0.2402897627935647,2,11563.25,740.38,0.3043,0
685,165843,9567,84,Employed,Rent,0.1693230596110147,2,13820.25,149.11,0.1801,1
572,51519,22582,12,Self-employed,Rent,0.307360976462572,3,4293.25,1964.37,0.7649,0
581,150022,6509,12,Self-employed,Own,0.545409199352275,1,12501.83,566.21,0.5907,0
793,191004,1886,60,Retired,Mortgage,0.2245481492074889,2,15917.0,38.24,0.227,1
755,169232,44402,36,Employed,Mortgage,0.4721292036426052,4,14102.67,1391.4,0.5708,1
341,194418,25058,12,Self-employed,Own,0.2095265043227,2,16201.5,2179.76,0.3441,0
443,23868,24977,60,Retired,Mortgage,0.038793565757487,5,1989.0,506.44,0.2934,0
623,60206,15205,12,Retired,Mortgage,0.3072987169948354,0,5017.17,1322.66,0.5709,0
376,146678,44149,12,Employed,Rent,0.1685195114528377,2,12223.17,3840.45,0.4827,0
567,23430,39356,24,Unemployed,Mortgage,0.0553316695500898,5,1952.5,1779.97,0.967,0
312,190468,31615,120,Unemployed,Mortgage,0.1111680008550145,5,15872.33,383.58,0.1353,0
371,99689,40610,84,Self-employed,Rent,0.2154772545069667,3,8307.42,632.96,0.2917,0
463,136354,25896,60,Employed,Mortgage,0.5543912344751588,0,11362.83,525.08,0.6006,0
809,178389,36165,120,Self-employed,Mortgage,0.3426321638533408,1,14865.75,438.78,0.3721,1
647,85919,28757,60,Self-employed,Rent,0.1471982182355214,4,7159.92,583.09,0.2286,0
571,63433,44038,24,Employed,Rent,0.4346257836971192,4,5286.08,1991.72,0.8114,0
800,71563,46549,12,Employed,Mortgage,0.1103363528989639,2,5963.58,4049.22,0.7893,0
627,120658,12199,60,Self-employed,Mortgage,0.1950565876891669,4,10054.83,247.35,0.2197,0
824,26280,7698,120,Self-employed,Own,0.1124229235504687,1,2190.0,93.4,0.1551,0
311,144693,29750,84,Unemployed,Own,0.5872192806298772,5,12057.75,463.69,0.6257,0
819,78239,7957,120,Employed,Own,0.3327725116825768,4,6519.92,96.54,0.3476,1
800,152688,49770,12,Self-employed,Own,0.2692229512809523,1,12724.0,4329.41,0.6095,0
756,103222,2787,60,Employed,Rent,0.104659918471732,0,8601.83,56.51,0.1112,1
614,116335,35456,24,Employed,Own,0.5962470850589185,5,9694.58,1603.58,0.7617,0
434,85407,41310,84,Self-employed,Rent,0.0732872969061359,3,7117.25,643.87,0.1638,0
